,init_assem_id,entering_assem_id,product_assem_id,leaving_assem_id,metal_bs,leaving_bs,entering_bs,duplicate_count,kind
6202,173,2,18,13,M3.a,L3.b,X1.a,1,inter-LtoX
6203,173,2,110,1,M7.a,L4.b,X1.a,1,inter-LtoX
6204,173,2,3,70,M7.b,L6.a,X1.a,1,inter-LtoX
6205,173,2,58,4,M2.b,L1.a,X1.a,1,inter-LtoX
6206,173,2,0,121,M5.a,L2.c,X1.a,1,inter-LtoX
6207,174,2,3,76,M3.b,L2.a,X1.a,2,inter-LtoX
6208,174,2,23,9,M2.a,L2.b,X1.a,1,inter-LtoX
6209,174,2,0,112,M6.b,L6.c,X1.a,1,inter-LtoX
6210,174,2,104,1,M3.a,L3.b,X1.a,2,inter-LtoX
6211,174,2,0,132,M1.a,L1.b,X1.a,1,inter-LtoX
6212,174,2,8,26,M4.a,L1.c,X1.a,1,inter-LtoX
6213,174,2,32,6,M4.b,L4.c,X1.a,1,inter-LtoX
6214,174,2,71,3,M7.b,L6.a,X1.a,1,inter-LtoX
6215,174,2,4,48,M7.a,L4.b,X1.a,1,inter-LtoX
6216,174,2,13,17,M2.b,L1.a,X1.a,1,inter-LtoX
6217,175,2,109,,M2.a,L2.b,X1.a,1,inter-LtoX
6218,175,2,115,,M5.b,L5.c,X1.a,1,inter-LtoX
6219,175,2,0,135,M1.a,L1.b,X1.a,1,inter-LtoX
6220,175,2,3,83,M3.b,L2.a,X1.a,1,inter-LtoX
6221,175,2,107,,M4.b,L4.c,X1.a,1,inter-LtoX
6222,175,2,128,,M4.a,L1.c,X1.a,1,inter-LtoX
6223,175,2,133,1,M3.a,L3.b,X1.a,1,inter-LtoX
6224,175,2,0,113,M7.a,L4.b,X1.a,1,inter-LtoX
6225,175,2,111,,M8.a,L5.b,X1.a,1,inter-LtoX
6226,175,2,129,,M2.b,L1.a,X1.a,1,inter-LtoX
6227,175,2,103,,M5.a,L2.c,X1.a,1,inter-LtoX
6228,175,2,101,,M8.b,L4.a,X1.a,1,inter-LtoX
6229,176,2,3,66,M3.b,L2.a,X1.a,2,inter-LtoX
6230,176,2,22,9,M2.a,L2.b,X1.a,1,inter-LtoX
6231,176,2,115,1,M3.a,L3.b,X1.a,2,inter-LtoX
6232,176,2,0,136,M1.a,L1.b,X1.a,1,inter-LtoX
6233,176,2,10,26,M4.a,L1.c,X1.a,1,inter-LtoX
6234,176,2,32,6,M4.b,L4.c,X1.a,1,inter-LtoX
6235,176,2,111,1,M7.b,L6.a,X1.a,1,inter-LtoX
6236,176,2,3,71,M7.a,L4.b,X1.a,1,inter-LtoX
6237,176,2,13,16,M2.b,L1.a,X1.a,1,inter-LtoX
6238,176,2,0,112,M8.b,L4.a,X1.a,1,inter-LtoX
6239,177,2,12,15,M2.a,L2.b,X1.a,1,inter-LtoX
6240,177,2,45,4,M5.b,L5.c,X1.a,1,inter-LtoX
6241,177,2,0,101,M8.a,L5.b,X1.a,2,inter-LtoX
6242,177,2,0,107,M1.a,L1.b,X1.a,1,inter-LtoX
6243,177,2,3,81,M3.b,L2.a,X1.a,1,inter-LtoX
6244,177,2,73,3,M4.b,L4.c,X1.a,1,inter-LtoX
6245,177,2,4,46,M4.a,L1.c,X1.a,1,inter-LtoX
6246,177,2,105,1,M3.a,L3.b,X1.a,1,inter-LtoX
6247,177,2,0,114,M7.a,L4.b,X1.a,1,inter-LtoX
6248,177,2,22,8,M2.b,L1.a,X1.a,1,inter-LtoX
6249,177,2,7,35,M5.a,L2.c,X1.a,1,inter-LtoX
6250,178,2,104,,M2.b,L1.a,X1.a,2,inter-LtoX
6251,178,2,3,92,M3.b,L2.a,X1.a,1,inter-LtoX
6252,178,2,114,,M4.b,L4.c,X1.a,2,inter-LtoX
6253,178,2,101,,M4.a,L1.c,X1.a,2,inter-LtoX
6254,178,2,123,,M2.a,L2.b,X1.a,2,inter-LtoX
6255,178,2,133,1,M3.a,L3.b,X1.a,1,inter-LtoX
6256,178,2,0,113,M1.a,L1.b,X1.a,2,inter-LtoX
6257,179,2,3,65,M4.a,L1.c,X1.a,2,inter-LtoX
6258,179,2,31,6,M2.b,L1.a,X1.a,2,inter-LtoX
6259,179,2,114,1,M4.b,L4.c,X1.a,2,inter-LtoX
6260,179,2,3,88,M3.b,L2.a,X1.a,1,inter-LtoX
6261,179,2,10,24,M2.a,L2.b,X1.a,2,inter-LtoX
6262,179,2,115,1,M3.a,L3.b,X1.a,1,inter-LtoX
6263,179,2,0,100,M1.a,L1.b,X1.a,2,inter-LtoX
6264,180,2,7,38,M2.a,L2.b,X1.a,1,inter-LtoX
6265,180,2,22,9,M5.b,L5.c,X1.a,1,inter-LtoX
6266,180,2,114,1,M8.b,L4.a,X1.a,2,inter-LtoX
6267,180,2,0,130,M1.a,L1.b,X1.a,2,inter-LtoX
6268,180,2,3,68,M8.a,L5.b,X1.a,2,inter-LtoX
6269,180,2,3,86,M3.b,L2.a,X1.a,1,inter-LtoX
6270,180,2,111,1,M3.a,L3.b,X1.a,1,inter-LtoX
6271,180,2,48,4,M2.b,L1.a,X1.a,1,inter-LtoX
6272,180,2,13,15,M5.a,L2.c,X1.a,1,inter-LtoX
6273,181,2,23,9,M2.a,L2.b,X1.a,1,inter-LtoX
6274,181,2,0,119,M5.b,L5.c,X1.a,1,inter-LtoX
6275,181,2,116,1,M6.b,L6.c,X1.a,1,inter-LtoX
6276,181,2,0,131,M1.a,L1.b,X1.a,1,inter-LtoX
6277,181,2,6,33,M3.b,L2.a,X1.a,1,inter-LtoX
6278,181,2,34,6,M4.b,L4.c,X1.a,1,inter-LtoX
6279,181,2,8,27,M4.a,L1.c,X1.a,1,inter-LtoX
6280,181,2,3,76,M6.a,L3.c,X1.a,1,inter-LtoX
6281,181,2,50,5,M3.a,L3.b,X1.a,1,inter-LtoX
6282,181,2,74,3,M8.a,L5.b,X1.a,1,inter-LtoX
6283,181,2,11,17,M2.b,L1.a,X1.a,1,inter-LtoX
6284,181,2,4,49,M8.b,L4.a,X1.a,1,inter-LtoX
6285,182,2,10,27,M2.a,L2.b,X1.a,1,inter-LtoX
6286,182,2,0,120,M5.b,L5.c,X1.a,1,inter-LtoX
6287,182,2,4,49,M9.a,L6.b,X1.a,1,inter-LtoX
6288,182,2,33,6,M6.b,L6.c,X1.a,1,inter-LtoX
6289,182,2,0,131,M1.a,L1.b,X1.a,1,inter-LtoX
6290,182,2,17,13,M3.b,L2.a,X1.a,1,inter-LtoX
6291,182,2,122,1,M4.b,L4.c,X1.a,1,inter-LtoX
6292,182,2,3,82,M4.a,L1.c,X1.a,1,inter-LtoX
6293,182,2,8,24,M6.a,L3.c,X1.a,1,inter-LtoX
6294,182,2,16,11,M3.a,L3.b,X1.a,1,inter-LtoX
6295,182,2,37,6,M2.b,L1.a,X1.a,1,inter-LtoX
6296,182,2,75,3,M9.b,L5.a,X1.a,1,inter-LtoX
6297,183,2,40,6,M2.a,L2.b,X1.a,1,inter-LtoX
6298,183,2,0,122,M1.a,L1.b,X1.a,1,inter-LtoX
6299,183,2,4,58,M3.b,L2.a,X1.a,1,inter-LtoX
6300,183,2,23,10,M4.b,L4.c,X1.a,1,inter-LtoX
6301,183,2,12,17,M4.a,L1.c,X1.a,1,inter-LtoX
6302,183,2,0,123,M6.a,L3.c,X1.a,1,inter-LtoX
6303,183,2,0,116,M5.b,L5.c,X1.a,2,inter-LtoX
6304,183,2,81,3,M3.a,L3.b,X1.a,1,inter-LtoX
6305,183,2,50,4,M8.a,L5.b,X1.a,1,inter-LtoX
6306,183,2,8,23,M2.b,L1.a,X1.a,1,inter-LtoX
6307,183,2,7,33,M8.b,L4.a,X1.a,1,inter-LtoX
6308,184,2,12,20,M2.a,L2.b,X1.a,1,inter-LtoX
6309,184,2,3,74,M9.a,L6.b,X1.a,1,inter-LtoX
6310,184,2,50,5,M6.b,L6.c,X1.a,1,inter-LtoX
6311,184,2,0,131,M1.a,L1.b,X1.a,1,inter-LtoX
6312,184,2,11,16,M3.b,L2.a,X1.a,1,inter-LtoX
6313,184,2,77,3,M4.b,L4.c,X1.a,1,inter-LtoX
6314,184,2,4,55,M4.a,L1.c,X1.a,1,inter-LtoX
6315,184,2,6,35,M6.a,L3.c,X1.a,1,inter-LtoX
6316,184,2,25,9,M3.a,L3.b,X1.a,1,inter-LtoX
6317,184,2,0,120,M7.a,L4.b,X1.a,1,inter-LtoX
6318,184,2,27,8,M2.b,L1.a,X1.a,1,inter-LtoX
6319,184,2,117,1,M9.b,L5.a,X1.a,1,inter-LtoX
6320,185,2,123,,M2.a,L2.b,X1.a,2,inter-LtoX
6321,185,2,116,,M2.b,L1.a,X1.a,2,inter-LtoX
6322,185,2,0,118,M1.a,L1.b,X1.a,2,inter-LtoX
6323,185,2,121,,M4.b,L4.c,X1.a,2,inter-LtoX
6324,185,2,129,,M3.a,L3.b,X1.a,2,inter-LtoX
6325,185,2,117,,M4.a,L1.c,X1.a,2,inter-LtoX
6326,186,2,15,11,M2.a,L2.b,X1.a,1,inter-LtoX
6327,186,2,0,119,M9.a,L6.b,X1.a,1,inter-LtoX
6328,186,2,76,3,M6.b,L6.c,X1.a,1,inter-LtoX
6329,186,2,0,131,M1.a,L1.b,X1.a,1,inter-LtoX
6330,186,2,8,24,M3.b,L2.a,X1.a,1,inter-LtoX
6331,186,2,51,5,M4.b,L4.c,X1.a,1,inter-LtoX
6332,186,2,6,37,M4.a,L1.c,X1.a,1,inter-LtoX
6333,186,2,4,52,M6.a,L3.c,X1.a,1,inter-LtoX
6334,186,2,35,6,M3.a,L3.b,X1.a,1,inter-LtoX
6335,186,2,117,1,M8.a,L5.b,X1.a,1,inter-LtoX
6336,186,2,17,11,M2.b,L1.a,X1.a,1,inter-LtoX
6337,186,2,3,75,M8.b,L4.a,X1.a,1,inter-LtoX
6338,187,2,0,117,M7.b,L6.a,X1.a,2,inter-LtoX
6339,187,2,12,15,M2.a,L2.b,X1.a,1,inter-LtoX
6340,187,2,50,4,M6.b,L6.c,X1.a,1,inter-LtoX
6341,187,2,0,122,M1.a,L1.b,X1.a,1,inter-LtoX
6342,187,2,12,16,M3.b,L2.a,X1.a,1,inter-LtoX
6343,187,2,78,3,M4.b,L4.c,X1.a,1,inter-LtoX
6344,187,2,4,51,M4.a,L1.c,X1.a,1,inter-LtoX
6345,187,2,7,35,M6.a,L3.c,X1.a,1,inter-LtoX
6346,187,2,25,10,M3.a,L3.b,X1.a,1,inter-LtoX
6347,187,2,23,8,M2.b,L1.a,X1.a,1,inter-LtoX
6348,187,2,0,121,M8.b,L4.a,X1.a,1,inter-LtoX
6349,188,2,0,120,M1.a,L1.b,X1.a,2,inter-LtoX
6350,188,2,10,24,M2.a,L2.b,X1.a,2,inter-LtoX
6351,188,2,33,6,M2.b,L1.a,X1.a,2,inter-LtoX
6352,188,2,121,1,M4.b,L4.c,X1.a,2,inter-LtoX
6353,188,2,3,75,M4.a,L1.c,X1.a,2,inter-LtoX
6354,188,2,16,13,M3.a,L3.b,X1.a,2,inter-LtoX
6355,189,2,23,10,M3.b,L2.a,X1.a,2,inter-LtoX
6356,189,2,51,4,M2.b,L1.a,X1.a,2,inter-LtoX
6357,189,2,12,15,M3.a,L3.b,X1.a,2,inter-LtoX
6358,189,2,0,122,M1.a,L1.b,X1.a,4,inter-LtoX
6359,189,2,7,34,M2.a,L2.b,X1.a,2,inter-LtoX
6360,190,2,122,1,M8.a,L5.b,X1.a,1,inter-LtoX
6361,190,2,7,39,M2.a,L2.b,X1.a,1,inter-LtoX
6362,190,2,23,9,M6.b,L6.c,X1.a,1,inter-LtoX
6363,190,2,0,131,M1.a,L1.b,X1.a,2,inter-LtoX
6364,190,2,27,10,M3.b,L2.a,X1.a,1,inter-LtoX
6365,190,2,11,15,M6.a,L3.c,X1.a,1,inter-LtoX
6366,190,2,12,20,M3.a,L3.b,X1.a,1,inter-LtoX
6367,190,2,51,5,M7.a,L4.b,X1.a,1,inter-LtoX
6368,190,2,6,34,M7.b,L6.a,X1.a,1,inter-LtoX
6369,190,2,55,4,M2.b,L1.a,X1.a,1,inter-LtoX
6370,190,2,3,77,M8.b,L4.a,X1.a,1,inter-LtoX
6371,191,2,3,77,M7.b,L6.a,X1.a,2,inter-LtoX
6372,191,2,7,38,M2.a,L2.b,X1.a,1,inter-LtoX
6373,191,2,23,9,M6.b,L6.c,X1.a,1,inter-LtoX
6374,191,2,0,132,M1.a,L1.b,X1.a,2,inter-LtoX
6375,191,2,121,1,M7.a,L4.b,X1.a,2,inter-LtoX
6376,191,2,26,10,M3.b,L2.a,X1.a,1,inter-LtoX
6377,191,2,13,15,M6.a,L3.c,X1.a,1,inter-LtoX
6378,191,2,12,19,M3.a,L3.b,X1.a,1,inter-LtoX
6379,191,2,57,4,M2.b,L1.a,X1.a,1,inter-LtoX
6380,192,2,58,5,M2.a,L2.b,X1.a,1,inter-LtoX
6381,192,2,0,119,M5.b,L5.c,X1.a,1,inter-LtoX
6382,192,2,123,1,M9.a,L6.b,X1.a,1,inter-LtoX
6383,192,2,0,120,M1.a,L1.b,X1.a,1,inter-LtoX
6384,192,2,3,88,M3.b,L2.a,X1.a,1,inter-LtoX
6385,192,2,15,13,M4.b,L4.c,X1.a,1,inter-LtoX
6386,192,2,16,11,M4.a,L1.c,X1.a,1,inter-LtoX
6387,192,2,129,1,M3.a,L3.b,X1.a,1,inter-LtoX
6388,192,2,35,6,M8.a,L5.b,X1.a,1,inter-LtoX
6389,192,2,6,33,M2.b,L1.a,X1.a,1,inter-LtoX
6390,192,2,3,76,M9.b,L5.a,X1.a,1,inter-LtoX
6391,192,2,10,24,M8.b,L4.a,X1.a,1,inter-LtoX
6392,193,2,4,55,M2.a,L2.b,X1.a,1,inter-LtoX
6393,193,2,117,1,M5.b,L5.c,X1.a,1,inter-LtoX
6394,193,2,36,6,M6.b,L6.c,X1.a,1,inter-LtoX
6395,193,2,0,132,M1.a,L1.b,X1.a,1,inter-LtoX
6396,193,2,17,11,M3.b,L2.a,X1.a,1,inter-LtoX
6397,193,2,0,125,M4.b,L4.c,X1.a,1,inter-LtoX
6398,193,2,8,26,M6.a,L3.c,X1.a,1,inter-LtoX
6399,193,2,16,11,M3.a,L3.b,X1.a,1,inter-LtoX
6400,193,2,80,3,M7.a,L4.b,X1.a,1,inter-LtoX
6401,193,2,4,53,M7.b,L6.a,X1.a,1,inter-LtoX
6402,193,2,75,3,M2.b,L1.a,X1.a,1,inter-LtoX
6403,193,2,3,82,M5.a,L2.c,X1.a,1,inter-LtoX
6404,194,2,4,55,M2.a,L2.b,X1.a,1,inter-LtoX
6405,194,2,35,6,M5.b,L5.c,X1.a,1,inter-LtoX
6406,194,2,124,1,M6.b,L6.c,X1.a,1,inter-LtoX
6407,194,2,0,134,M1.a,L1.b,X1.a,1,inter-LtoX
6408,194,2,6,37,M3.b,L2.a,X1.a,1,inter-LtoX
6409,194,2,0,126,M4.b,L4.c,X1.a,1,inter-LtoX
6410,194,2,3,80,M6.a,L3.c,X1.a,1,inter-LtoX
6411,194,2,50,5,M3.a,L3.b,X1.a,1,inter-LtoX
6412,194,2,4,53,M8.a,L5.b,X1.a,1,inter-LtoX
6413,194,2,76,3,M2.b,L1.a,X1.a,1,inter-LtoX
6414,194,2,8,27,M5.a,L2.c,X1.a,1,inter-LtoX
6415,194,2,79,3,M8.b,L4.a,X1.a,1,inter-LtoX
6416,195,2,4,51,M2.a,L2.b,X1.a,2,inter-LtoX
6417,195,2,25,10,M5.b,L5.c,X1.a,1,inter-LtoX
6418,195,2,0,128,M1.a,L1.b,X1.a,2,inter-LtoX
6419,195,2,81,3,M2.b,L1.a,X1.a,2,inter-LtoX
6420,195,2,0,124,M4.b,L4.c,X1.a,2,inter-LtoX
6421,195,2,7,36,M8.a,L5.b,X1.a,1,inter-LtoX
6422,195,2,54,4,M8.b,L4.a,X1.a,1,inter-LtoX
6423,195,2,12,17,M5.a,L2.c,X1.a,1,inter-LtoX
6424,196,2,25,8,M3.b,L2.a,X1.a,2,inter-LtoX
6425,196,2,0,129,M1.a,L1.b,X1.a,2,inter-LtoX
6426,196,2,4,50,M2.a,L2.b,X1.a,2,inter-LtoX
6427,196,2,81,3,M2.b,L1.a,X1.a,2,inter-LtoX
6428,196,2,12,16,M3.a,L3.b,X1.a,2,inter-LtoX
6429,196,2,0,117,M5.a,L2.c,X1.a,2,inter-LtoX
6430,197,2,74,3,M2.b,L1.a,X1.a,2,inter-LtoX
6431,197,2,54,5,M6.b,L6.c,X1.a,1,inter-LtoX
6432,197,2,11,17,M3.b,L2.a,X1.a,1,inter-LtoX
6433,197,2,6,36,M6.a,L3.c,X1.a,1,inter-LtoX
6434,197,2,4,55,M2.a,L2.b,X1.a,2,inter-LtoX
6435,197,2,25,9,M3.a,L3.b,X1.a,1,inter-LtoX
6436,197,2,124,1,M7.a,L4.b,X1.a,1,inter-LtoX
6437,197,2,3,79,M7.b,L6.a,X1.a,1,inter-LtoX
6438,197,2,0,125,M1.a,L1.b,X1.a,2,inter-LtoX
6439,198,2,4,49,M2.a,L2.b,X1.a,1,inter-LtoX
6440,198,2,129,1,M5.b,L5.c,X1.a,1,inter-LtoX
6441,198,2,0,125,M9.a,L6.b,X1.a,1,inter-LtoX
6442,198,2,36,6,M6.b,L6.c,X1.a,1,inter-LtoX
6443,198,2,0,136,M1.a,L1.b,X1.a,1,inter-LtoX
6444,198,2,16,11,M3.b,L2.a,X1.a,1,inter-LtoX
6445,198,2,10,26,M6.a,L3.c,X1.a,1,inter-LtoX
6446,198,2,16,13,M3.a,L3.b,X1.a,1,inter-LtoX
6447,198,2,128,1,M7.a,L4.b,X1.a,1,inter-LtoX
6448,198,2,3,80,M7.b,L6.a,X1.a,1,inter-LtoX
6449,198,2,88,3,M2.b,L1.a,X1.a,1,inter-LtoX
6450,198,2,3,75,M5.a,L2.c,X1.a,1,inter-LtoX
6451,199,2,117,,M3.b,L2.a,X1.a,2,inter-LtoX
6452,199,2,128,,M6.a,L3.c,X1.a,2,inter-LtoX
6453,199,2,4,59,M2.a,L2.b,X1.a,1,inter-LtoX
6454,199,2,129,,M3.a,L3.b,X1.a,2,inter-LtoX
6455,199,2,0,135,M1.a,L1.b,X1.a,1,inter-LtoX
6456,199,2,124,,M6.b,L6.c,X1.a,2,inter-LtoX
6457,199,2,0,127,M7.b,L6.a,X1.a,1,inter-LtoX
6458,199,2,92,3,M2.b,L1.a,X1.a,1,inter-LtoX
6459,200,2,4,57,M2.a,L2.b,X1.a,2,inter-LtoX
6460,200,2,25,9,M5.b,L5.c,X1.a,1,inter-LtoX
6461,200,2,102,1,M8.b,L4.a,X1.a,2,inter-LtoX
6462,200,2,0,130,M1.a,L1.b,X1.a,2,inter-LtoX
6463,200,2,3,79,M8.a,L5.b,X1.a,2,inter-LtoX
6464,200,2,71,3,M2.b,L1.a,X1.a,2,inter-LtoX
6465,200,2,13,17,M5.a,L2.c,X1.a,1,inter-LtoX
6466,201,2,3,74,M7.b,L6.a,X1.a,2,inter-LtoX
6467,201,2,4,57,M2.a,L2.b,X1.a,1,inter-LtoX
6468,201,2,25,9,M6.b,L6.c,X1.a,1,inter-LtoX
6469,201,2,129,1,M7.a,L4.b,X1.a,2,inter-LtoX
6470,201,2,0,136,M1.a,L1.b,X1.a,1,inter-LtoX
6471,201,2,26,8,M3.b,L2.a,X1.a,1,inter-LtoX
6472,201,2,13,16,M6.a,L3.c,X1.a,1,inter-LtoX
6473,201,2,12,19,M3.a,L3.b,X1.a,1,inter-LtoX
6474,201,2,86,3,M2.b,L1.a,X1.a,1,inter-LtoX
6475,201,2,0,132,M5.a,L2.c,X1.a,1,inter-LtoX
6476,202,2,3,80,M3.b,L2.a,X1.a,2,inter-LtoX
6477,202,2,101,1,M3.a,L3.b,X1.a,2,inter-LtoX
6478,202,2,4,53,M2.a,L2.b,X1.a,2,inter-LtoX
6479,202,2,0,130,M1.a,L1.b,X1.a,2,inter-LtoX
6480,202,2,65,3,M2.b,L1.a,X1.a,2,inter-LtoX
6481,202,2,16,11,M5.a,L2.c,X1.a,2,inter-LtoX
6482,203,2,37,6,M3.b,L2.a,X1.a,2,inter-LtoX
6483,203,2,8,27,M3.a,L3.b,X1.a,2,inter-LtoX
6484,203,2,17,11,M6.a,L3.c,X1.a,2,inter-LtoX
6485,203,2,4,55,M2.a,L2.b,X1.a,2,inter-LtoX
6486,203,2,0,131,M1.a,L1.b,X1.a,2,inter-LtoX
6487,203,2,82,3,M2.b,L1.a,X1.a,2,inter-LtoX
6488,204,2,0,133,M1.a,L1.b,X1.a,4,inter-LtoX
6489,204,2,105,,M2.a,L2.b,X1.a,8,inter-LtoX
6490,205,2,0,105,M3.b,L2.a,X1.a,4,inter-LtoX
6491,205,2,56,4,M2.a,L2.b,X1.a,2,inter-LtoX
6492,205,2,7,30,M2.b,L1.a,X1.a,2,inter-LtoX
6493,205,2,18,12,M4.a,L1.c,X1.a,2,inter-LtoX
6494,205,2,0,110,M1.a,L1.b,X1.a,2,inter-LtoX
6495,206,2,0,134,M1.a,L1.b,X1.a,2,inter-LtoX
6496,206,2,80,3,M2.b,L1.a,X1.a,2,inter-LtoX
6497,206,2,8,27,M5.b,L5.c,X1.a,2,inter-LtoX
6498,206,2,33,6,M5.a,L2.c,X1.a,2,inter-LtoX
6499,206,2,4,57,M2.a,L2.b,X1.a,2,inter-LtoX
6500,206,2,3,82,M8.a,L5.b,X1.a,1,inter-LtoX
6501,206,2,116,1,M8.b,L4.a,X1.a,1,inter-LtoX
6502,207,2,127,1,M5.b,L5.c,X1.a,1,inter-LtoX
6503,207,2,59,5,M2.a,L2.b,X1.a,1,inter-LtoX
6504,207,2,126,,M6.b,L6.c,X1.a,2,inter-LtoX
6505,207,2,131,,M1.a,L1.b,X1.a,2,inter-LtoX
6506,207,2,119,,M1.b,L3.a,X1.a,2,inter-LtoX
6507,207,2,134,,M6.a,L3.c,X1.a,2,inter-LtoX
6508,207,2,6,41,M2.b,L1.a,X1.a,1,inter-LtoX
6509,207,2,3,85,M5.a,L2.c,X1.a,1,inter-LtoX
6510,208,2,24,10,M2.a,L2.b,X1.a,1,inter-LtoX
6511,208,2,53,4,M5.b,L5.c,X1.a,1,inter-LtoX
6512,208,2,128,1,M6.b,L6.c,X1.a,1,inter-LtoX
6513,208,2,58,5,M1.b,L3.a,X1.a,1,inter-LtoX
6514,208,2,0,134,M8.a,L5.b,X1.a,2,inter-LtoX
6515,208,2,6,34,M1.a,L1.b,X1.a,1,inter-LtoX
6516,208,2,3,77,M4.a,L1.c,X1.a,1,inter-LtoX
6517,208,2,123,1,M4.b,L4.c,X1.a,1,inter-LtoX
6518,208,2,3,86,M6.a,L3.c,X1.a,1,inter-LtoX
6519,208,2,12,20,M2.b,L1.a,X1.a,1,inter-LtoX
6520,208,2,7,38,M5.a,L2.c,X1.a,1,inter-LtoX
6521,209,2,132,,M5.a,L2.c,X1.a,2,inter-LtoX
6522,209,2,120,,M1.b,L3.a,X1.a,2,inter-LtoX
6523,209,2,3,91,M4.a,L1.c,X1.a,1,inter-LtoX
6524,209,2,118,1,M4.b,L4.c,X1.a,1,inter-LtoX
6525,209,2,134,,M9.a,L6.b,X1.a,2,inter-LtoX
6526,209,2,125,,M5.b,L5.c,X1.a,2,inter-LtoX
6527,209,2,131,,M1.a,L1.b,X1.a,2,inter-LtoX
6528,210,2,3,85,M1.a,L1.b,X1.a,2,inter-LtoX
6529,210,2,100,,M2.a,L2.b,X1.a,2,inter-LtoX
6530,210,2,134,,M2.b,L1.a,X1.a,2,inter-LtoX
6531,210,2,120,,M4.a,L1.c,X1.a,2,inter-LtoX
6532,210,2,130,,M5.a,L2.c,X1.a,2,inter-LtoX
6533,210,2,113,1,M1.b,L3.a,X1.a,2,inter-LtoX
6534,211,2,135,1,M1.b,L3.a,X1.a,2,inter-LtoX
6535,211,2,3,85,M1.a,L1.b,X1.a,2,inter-LtoX
6536,211,2,125,,M2.b,L1.a,X1.a,4,inter-LtoX
6537,211,2,136,,M2.a,L2.b,X1.a,4,inter-LtoX
6538,212,2,131,,M1.a,L1.b,X1.a,12,inter-LtoX
6539,213,2,3,95,M5.a,L2.c,X1.a,2,inter-LtoX
6540,213,2,0,137,M7.a,L4.b,X1.a,1,inter-LtoX
6541,213,2,151,,M1.b,L3.a,X1.a,2,inter-LtoX
6542,213,2,4,61,M4.a,L1.c,X1.a,1,inter-LtoX
6543,213,2,93,3,M4.b,L4.c,X1.a,1,inter-LtoX
6544,213,2,152,,M3.a,L3.b,X1.a,2,inter-LtoX
6545,213,2,138,1,M5.b,L5.c,X1.a,2,inter-LtoX
6546,213,2,153,,M1.a,L1.b,X1.a,2,inter-LtoX
6547,214,2,159,,M2.a,L2.b,X1.a,1,inter-LtoX
6548,214,2,139,1,M5.b,L5.c,X1.a,1,inter-LtoX
6549,214,2,154,,M1.b,L3.a,X1.a,1,inter-LtoX
6550,214,2,171,,M1.a,L1.b,X1.a,1,inter-LtoX
6551,214,2,168,,M3.b,L2.a,X1.a,1,inter-LtoX
6552,214,2,60,4,M4.b,L4.c,X1.a,1,inter-LtoX
6553,214,2,7,43,M4.a,L1.c,X1.a,1,inter-LtoX
6554,214,2,0,141,M6.a,L3.c,X1.a,1,inter-LtoX
6555,214,2,0,138,M7.a,L4.b,X1.a,2,inter-LtoX
6556,214,2,158,,M3.a,L3.b,X1.a,1,inter-LtoX
6557,214,2,164,,M2.b,L1.a,X1.a,1,inter-LtoX
6558,214,2,3,96,M5.a,L2.c,X1.a,1,inter-LtoX
6559,215,2,94,3,M4.b,L4.c,X1.a,2,inter-LtoX
6560,215,2,4,62,M4.a,L1.c,X1.a,2,inter-LtoX
6561,215,2,160,,M2.a,L2.b,X1.a,2,inter-LtoX
6562,215,2,169,,M1.a,L1.b,X1.a,2,inter-LtoX
6563,215,2,0,142,M6.a,L3.c,X1.a,1,inter-LtoX
6564,215,2,0,138,M7.a,L4.b,X1.a,2,inter-LtoX
6565,215,2,155,,M1.b,L3.a,X1.a,2,inter-LtoX
6566,216,2,162,,M2.a,L2.b,X1.a,1,inter-LtoX
6567,216,2,140,1,M5.b,L5.c,X1.a,1,inter-LtoX
6568,216,2,156,,M1.b,L3.a,X1.a,1,inter-LtoX
6569,216,2,166,,M1.a,L1.b,X1.a,1,inter-LtoX
6570,216,2,167,,M3.b,L2.a,X1.a,1,inter-LtoX
6571,216,2,60,5,M4.b,L4.c,X1.a,1,inter-LtoX
6572,216,2,6,43,M4.a,L1.c,X1.a,1,inter-LtoX
6573,216,2,0,143,M6.a,L3.c,X1.a,1,inter-LtoX
6574,216,2,152,,M3.a,L3.b,X1.a,1,inter-LtoX
6575,216,2,3,93,M7.a,L4.b,X1.a,1,inter-LtoX
6576,216,2,138,1,M7.b,L6.a,X1.a,1,inter-LtoX
6577,216,2,163,,M2.b,L1.a,X1.a,1,inter-LtoX
6578,216,2,3,97,M5.a,L2.c,X1.a,1,inter-LtoX
6579,217,2,140,,M4.b,L4.c,X1.a,2,inter-LtoX
6580,217,2,145,,M4.a,L1.c,X1.a,2,inter-LtoX
6581,217,2,161,,M2.a,L2.b,X1.a,2,inter-LtoX
6582,217,2,170,,M1.a,L1.b,X1.a,2,inter-LtoX
6583,217,2,138,,M8.a,L5.b,X1.a,2,inter-LtoX
6584,217,2,0,144,M6.a,L3.c,X1.a,1,inter-LtoX
6585,217,2,157,,M1.b,L3.a,X1.a,2,inter-LtoX
6586,218,2,0,146,M5.a,L2.c,X1.a,2,inter-LtoX
6587,218,2,165,,M1.b,L3.a,X1.a,2,inter-LtoX
6588,218,2,10,28,M4.a,L1.c,X1.a,1,inter-LtoX
6589,218,2,42,6,M4.b,L4.c,X1.a,1,inter-LtoX
